class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96
ZQ, 4.546436162353235E-5, 2.1468441391155003E-4, 3.0998140111593303E-4, 0.0010043942247332078, 0.002105263157894737, 0.0, 0.009202453987730062, 2.7743098904147593E-5, 0.0, 0.0, 6.101281269066504E-4, 0.0, 1.9882296802926675E-4, 2.875215641173088E-4, 0.001348314606741573, 2.735479164767028E-4, 0.001969914040114613, 1.6562872664634953E-4, 0.0010043942247332078, 0.0, 0.0017484045808200017, 0.0064516129032258064, 3.6850833092048115E-4, 0.0, 0.0051499545592244775, 3.3116420777242394E-5, 0.014613778705636743, 7.201238613041443E-5, 0.001606425702811245, 0.0019181585677749361, 6.716818914562063E-4, 0.0, 0.0, 0.014598540145985401, 0.0, 0.003883495145631068, 8.01667468334135E-4, 0.0, 0.0, 1.4704801117564886E-4, 0.0010136847440446021, 4.905166775670373E-5, 0.0014184397163120568, 0.0, 1.836884643644379E-4, 2.598752598752599E-4, 0.0, 0.028169014084507043, 0.0017123287671232876, 2.3668639053254438E-4, 0.001040149781568546, 0.0, 2.626912720824851E-4, 0.0, 0.0, 2.44081034903588E-4, 7.715454054471106E-5, 0.0, 0.0056179775280898875, 7.948809665752554E-5, 0.023728813559322035, 0.0031847133757961785, 0.0, 1.6244314489928524E-4, 3.1308703819661864E-4, 0.0030864197530864196, 0.0, 1.3971033390769804E-4, 0.0010028261464126173, 2.0806930599428754E-4, 7.468259895444362E-4, 0.0, 0.0011241007194244604, 7.547739452034116E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009523809523809525, 0.0, 0.0, 0.0
ZQ, 2.3868789852354486E-4, 0.0015027908973808501, 6.199628022318661E-4, 0.0036409290646578782, 0.0, 0.0, 0.006134969325153374, 0.0012484394506866417, 0.0, 0.0, 0.0036607687614399025, 0.0, 0.0016502306346429139, 7.18803910293272E-5, 0.011685393258426966, 0.0027354791647670284, 0.0, 7.28766397243938E-4, 0.0036409290646578782, 0.0, 0.004808112597255005, 0.016129032258064516, 0.0013161011818588614, 0.0022518899790895932, 0.012420478642835504, 2.8976868180087095E-4, 0.006263048016701462, 1.4402477226082885E-4, 4.0160642570281126E-4, 0.0, 0.0, 0.0, 5.529138560212319E-4, 0.0, 0.0, 0.001941747572815534, 0.002405002405002405, 0.0, 0.0, 2.2057201676347327E-4, 1.1263163822717802E-4, 0.0015696533682145193, 0.0, 3.62844702467344E-4, 5.160771141667542E-4, 0.0, 7.050197405527354E-4, 0.11267605633802817, 1.902587519025875E-4, 0.0, 2.0802995631370917E-4, 3.045066991473812E-4, 5.910553621855914E-4, 6.119951040391676E-4, 2.168256721595837E-4, 0.008298755186721992, 6.943908649023995E-4, 0.0, 0.0, 0.0023448988513970035, 0.04406779661016949, 0.0015923566878980893, 0.00406988983229247, 7.309941520467836E-4, 0.0, 0.08333333333333333, 0.0, 9.081171704000372E-4, 0.00533321177864892, 9.646849641553332E-4, 0.002323458634138246, 0.0, 0.003147482014388489, 1.509547890406823E-4, 0.0, 0.0, 0.0, 0.006734006734006734, 0.0, 0.001720979292733026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.81057268722467E-4, 0.0380952380952381, 0.0, 0.005644402634054563, 0.0
ZQ, 0.0, 2.1468441391155003E-4, 6.199628022318661E-4, 2.5109855618330194E-4, 0.0, 0.0, 0.004601226993865031, 1.3871549452073797E-4, 0.0, 0.0, 0.0, 0.027777777777777776, 2.982344520439001E-4, 7.18803910293272E-5, 0.004044943820224719, 2.735479164767028E-4, 0.0, 9.937723598780973E-5, 2.5109855618330194E-4, 0.0, 4.3710114520500044E-4, 0.0, 3.4218630728330397E-4, 6.433971368827409E-4, 0.0012117540139351712, 6.623284155448479E-5, 0.0, 3.6006193065207214E-5, 0.0, 0.0, 1.3433637829124128E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.352400558782443E-5, 5.631581911358901E-4, 3.270111183780249E-4, 0.0, 0.0, 1.574472551695182E-4, 0.002858627858627859, 0.0, 0.028169014084507043, 5.707762557077625E-4, 4.7337278106508875E-4, 0.0, 0.0, 1.3134563604124254E-4, 0.0, 6.504770164787511E-4, 0.0, 4.243499729959108E-4, 0.0, 0.0, 5.16672628273916E-4, 0.0, 0.0, 0.0, 1.6244314489928524E-4, 3.1308703819661864E-4, 0.009259259259259259, 0.0, 9.314022260513202E-5, 5.469960798614277E-4, 1.1349234872415684E-4, 4.1490332752468673E-4, 0.0, 4.496402877697842E-4, 7.547739452034116E-5, 0.0, 0.0, 0.0016207455429497568, 0.0, 0.0, 1.1103092211180813E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.407337723424271E-4, 0.0
ZQ, 7.956263284118162E-5, 0.0, 0.0015499070055796653, 0.0012554927809165098, 0.0, 0.0, 0.0015337423312883436, 3.884033846580663E-4, 6.980802792321117E-4, 3.2351989647363315E-4, 0.0024405125076266015, 0.0, 6.958803881024336E-4, 1.437607820586544E-4, 0.0071910112359550565, 5.470958329534056E-4, 1.7908309455587392E-4, 1.9875447197561946E-4, 0.0012554927809165098, 0.009708737864077669, 0.001923245038902002, 0.00967741935483871, 1.8425416546024058E-4, 9.650957053241113E-4, 0.004241139048773099, 5.795373636017419E-5, 0.0, 3.240557375868649E-4, 4.0160642570281126E-4, 0.0, 1.3433637829124128E-4, 0.0, 2.2116554240849277E-4, 0.0072992700729927005, 0.0, 0.0, 0.002244668911335578, 0.0, 0.004975124378109453, 0.0, 6.757898293630681E-4, 5.232177894048398E-4, 0.0, 3.62844702467344E-4, 3.4113571953395613E-4, 2.598752598752599E-4, 0.0, 0.0, 1.902587519025875E-4, 4.7337278106508875E-4, 0.001040149781568546, 0.0030450669914738123, 9.85092270309319E-4, 0.0, 6.504770164787511E-4, 0.002684891383939468, 1.9288635136177764E-4, 0.0, 0.0056179775280898875, 4.3718453161639047E-4, 0.0, 0.0015923566878980893, 7.017051434987018E-4, 8.122157244964262E-4, 3.1308703819661864E-4, 0.018518518518518517, 0.0, 2.3285055651283006E-4, 0.0018689032728598778, 7.755310496150718E-4, 0.0034022072857024313, 0.0, 0.0024730215827338128, 7.547739452034116E-5, 0.0, 0.0, 0.0, 0.003367003367003367, 0.0, 6.106700716149448E-4, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.009689922480620155, 0.0, 0.0, 0.0, 0.0, 0.08823529411764706, 0.004830917874396135, 0.0011747430249632893, 0.06666666666666667, 0.0, 0.0, 0.0
ZQ, 1.1366090405883088E-5, 0.0, 9.299442033477991E-4, 2.5109855618330194E-4, 0.0, 0.0, 0.0, 8.322929671244278E-5, 0.0, 3.2351989647363315E-4, 0.0, 0.027777777777777776, 0.0, 7.18803910293272E-5, 0.0022471910112359553, 5.470958329534056E-4, 0.0, 6.625149065853981E-5, 2.5109855618330194E-4, 0.0, 6.993618323280007E-4, 0.0, 1.8425416546024058E-4, 0.0, 9.088155104513784E-4, 8.279105194310599E-6, 0.0020876826722338203, 7.201238613041443E-5, 4.0160642570281126E-4, 0.0012787723785166241, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 3.20666987333654E-4, 0.0, 0.0, 0.0, 2.2526327645435603E-4, 4.905166775670373E-5, 0.0, 0.0, 9.621776704803891E-5, 7.796257796257797E-4, 0.0, 0.0, 0.0, 2.3668639053254438E-4, 8.321198252548367E-4, 6.090133982947625E-4, 1.3134563604124254E-4, 6.119951040391676E-4, 2.168256721595837E-4, 0.0, 3.857727027235553E-5, 0.0, 0.0, 3.576964349588649E-4, 0.0, 0.0031847133757961785, 1.4034102869974038E-4, 8.122157244964262E-5, 0.0, 0.0, 0.0, 6.985516695384902E-5, 3.190810465858328E-4, 3.783078290805228E-5, 3.319226620197494E-4, 0.0, 3.3723021582733815E-4, 2.2643218356102347E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 5.551546105590407E-5, 0.0, 0.001215066828675577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 3.409827121764926E-5, 0.0, 6.199628022318661E-4, 1.2554927809165097E-4, 0.0, 0.0, 0.0015337423312883436, 3.329171868497711E-4, 0.0, 0.0, 0.0, 0.027777777777777776, 1.9882296802926675E-5, 0.0, 0.007640449438202248, 9.118263882556761E-5, 0.0, 0.0, 1.2554927809165097E-4, 0.0, 3.4968091616400035E-4, 0.0, 1.3161011818588612E-4, 1.6084928422068523E-4, 9.088155104513784E-4, 0.0, 0.0, 3.960681237172794E-4, 4.0160642570281126E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.20666987333654E-4, 0.0, 0.0012437810945273632, 0.0, 0.0, 3.433616742969261E-4, 0.0, 0.0, 0.0, 2.598752598752599E-4, 1.410039481105471E-4, 0.0, 0.0, 2.3668639053254438E-4, 0.0, 0.0, 4.5970972614434885E-4, 0.0, 2.168256721595837E-4, 4.88162069807176E-4, 8.486999459918216E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 4.210230860992211E-4, 0.0, 0.0, 0.0030864197530864196, 0.0, 2.0956550086154705E-4, 1.3674901996535692E-4, 1.7023852308623526E-4, 2.4894199651481205E-4, 0.0, 4.496402877697842E-4, 1.886934863008529E-4, 0.0, 0.0, 0.0, 0.0016835016835016834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001937984496124031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004830917874396135, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 1.4775917527648014E-4, 0.0, 3.0998140111593303E-4, 1.2554927809165097E-4, 0.0, 0.0, 0.0015337423312883436, 2.7743098904147593E-5, 0.0, 0.0, 0.0, 0.0, 3.181167488468268E-4, 5.031627372052904E-4, 8.988764044943821E-4, 9.118263882556761E-5, 0.0016117478510028654, 3.3125745329269906E-5, 1.2554927809165097E-4, 0.0, 5.245213742460005E-4, 0.0, 1.3161011818588612E-4, 0.0, 0.003332323538321721, 1.6558210388621197E-5, 0.0, 1.4402477226082885E-4, 0.0, 6.393861892583121E-4, 1.3433637829124128E-4, 0.0, 0.0, 0.0, 0.0, 0.003883495145631068, 3.20666987333654E-4, 0.0, 0.0012437810945273632, 0.0, 1.6894745734076703E-4, 2.616088947024199E-4, 0.0, 0.0, 2.5366502221755714E-4, 0.0033783783783783786, 0.0, 0.0, 1.902587519025875E-4, 2.3668639053254438E-4, 0.0, 0.0, 1.3134563604124254E-4, 0.0, 5.420641803989592E-4, 0.0, 3.857727027235553E-5, 0.0125, 0.0, 7.948809665752554E-5, 0.09491525423728814, 0.012738853503184714, 7.017051434987019E-5, 4.061078622482131E-4, 0.0, 0.0, 0.0, 4.657011130256601E-5, 3.190810465858328E-4, 9.45769572701307E-5, 4.1490332752468673E-4, 0.0, 2.248201438848921E-4, 1.509547890406823E-4, 0.0, 0.0, 0.008103727714748784, 8.417508417508417E-4, 0.0, 1.1103092211180813E-4, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.009689922480620155, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 5.873715124816446E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 1.5912526568236324E-4, 0.00279089738085015, 6.199628022318661E-4, 0.004896421845574388, 0.0, 0.0, 0.007668711656441718, 0.001220696351782494, 0.0, 9.705596894208993E-4, 0.0036607687614399025, 0.0, 0.0023461110227453474, 0.0, 0.013932584269662922, 0.003100209720069299, 1.7908309455587392E-4, 0.0021531734464025442, 0.004896421845574388, 0.0, 0.005857155345747006, 0.016129032258064516, 8.423047563896713E-4, 0.004986327810841242, 0.02181157225083308, 5.960955739903631E-4, 0.022964509394572025, 3.960681237172794E-4, 0.0, 0.0, 0.0, 0.0, 1.1058277120424638E-4, 0.0072992700729927005, 0.0056179775280898875, 0.0, 0.005130671797338464, 0.0, 0.0012437810945273632, 5.881920447025954E-4, 0.0, 0.003106605624591236, 0.0, 0.00181422351233672, 0.0016969315279381407, 5.197505197505198E-4, 0.0, 0.04225352112676056, 0.005136986301369863, 9.467455621301775E-4, 0.0, 0.0, 6.567281802062127E-4, 6.119951040391676E-4, 5.420641803989592E-4, 0.00976324139614352, 0.006596713216572795, 0.0, 0.0, 0.006438535829259569, 0.04067796610169491, 0.0, 0.004561083432741562, 0.0017868745938921377, 0.0, 0.13580246913580246, 0.0, 0.0026544963442462627, 0.00665511897164737, 0.0024779162804774244, 0.004729897933781429, 0.0, 0.007194244604316547, 7.547739452034116E-5, 0.0, 0.0, 0.008103727714748784, 0.01430976430976431, 0.0, 0.0022761339032920666, 0.045454545454545456, 0.0, 0.0, 0.041916167664670656, 0.0, 0.025193798449612403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.81057268722467E-4, 0.01904761904761905, 0.0, 9.407337723424271E-4, 0.0
ZQ, 2.2732180811766176E-5, 0.0, 3.0998140111593303E-4, 3.766478342749529E-4, 0.0, 0.0, 0.0, 8.322929671244278E-5, 0.0, 0.0, 0.0, 0.0, 2.7835215524097344E-4, 2.156411730879816E-4, 4.4943820224719103E-4, 1.8236527765113522E-4, 1.7908309455587392E-4, 9.937723598780973E-5, 3.766478342749529E-4, 0.0, 3.4968091616400035E-4, 0.0, 5.2644047274354454E-5, 0.0, 0.0024235080278703423, 0.0, 0.0041753653444676405, 1.4402477226082885E-4, 8.032128514056225E-4, 0.0019181585677749361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.01667468334135E-4, 0.0, 0.0024875621890547263, 0.0, 5.631581911358901E-5, 3.2701111837802485E-5, 0.0, 0.0, 1.487001854378783E-4, 2.598752598752599E-4, 0.0, 0.0, 3.80517503805175E-4, 0.0, 4.1605991262741833E-4, 0.0, 6.567281802062127E-5, 0.0, 1.0841283607979184E-4, 2.44081034903588E-4, 1.1573181081706658E-4, 0.0125, 0.0056179775280898875, 2.7820833830133937E-4, 0.0, 0.0, 1.4034102869974038E-4, 4.873294346978557E-4, 0.0, 0.0, 0.0, 1.1642527825641503E-4, 7.749111131370225E-4, 1.891539145402614E-4, 4.1490332752468673E-4, 0.0, 4.496402877697842E-4, 7.547739452034116E-5, 0.0, 0.0, 0.0, 0.0016835016835016834, 0.0, 4.996391495031366E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 2.955183505529603E-4, 8.587376556462001E-4, 0.0012399256044637321, 0.004143126177024482, 0.01263157894736842, 0.0, 0.010736196319018405, 8.87779164932723E-4, 0.0013961605584642235, 3.2351989647363315E-4, 0.0012202562538133007, 0.0, 0.002147288054716081, 9.344450833812536E-4, 0.006741573033707865, 0.0010941916659068112, 5.372492836676218E-4, 0.0015900357758049557, 0.004143126177024482, 0.0, 0.004982953055337005, 0.012903225806451613, 0.0016846095127793425, 0.002412739263310278, 0.018782187215995155, 9.107015713741658E-5, 0.022964509394572025, 4.320743167824866E-4, 0.004417670682730923, 0.004475703324808184, 5.373455131649651E-4, 0.0625, 6.634966272254782E-4, 0.043795620437956206, 0.0, 0.005825242718446602, 0.00160333493666827, 0.06818181818181818, 0.0024875621890547263, 2.2057201676347327E-4, 0.001070000563158191, 0.0010954872465663832, 0.018439716312056736, 0.0010885341074020319, 0.0019593436198873378, 0.03976091476091476, 1.410039481105471E-4, 0.0, 0.008751902587519025, 0.0016568047337278107, 0.002288329519450801, 0.008221680876979293, 0.0013134563604124253, 0.0030599755201958386, 0.003686036426712923, 4.88162069807176E-4, 3.086181621788442E-4, 0.05, 0.033707865168539325, 9.936012082190691E-4, 0.010169491525423728, 0.011146496815286623, 7.71875657848572E-4, 0.0025178687459389212, 9.39261114589856E-4, 0.015432098765432098, 0.2727272727272727, 4.424160573743771E-4, 0.003464308505789042, 0.0020428622770348234, 0.001659613310098747, 0.0, 0.003372302158273381, 3.019095780813646E-4, 0.005249343832020997, 0.0, 0.0032414910858995136, 0.007575757575757576, 0.0, 0.0021095875201243546, 0.0, 0.024301336573511544, 0.0, 0.0, 0.0, 0.011627906976744186, 0.12, 0.0, 0.0, 0.0, 0.09803921568627451, 0.004830917874396135, 0.002936857562408223, 0.02857142857142857, 0.0, 0.0, 0.0
ZQ, 3.409827121764926E-5, 0.0, 0.0, 3.766478342749529E-4, 0.0, 0.0, 0.003067484662576687, 3.051740879456235E-4, 0.0, 6.470397929472663E-4, 0.0012202562538133007, 0.027777777777777776, 7.95291872117067E-4, 1.437607820586544E-4, 0.0044943820224719105, 2.735479164767028E-4, 0.0, 2.6500596263415925E-4, 3.766478342749529E-4, 0.0, 0.0013113034356150013, 0.0, 4.474744018320128E-4, 0.0012867942737654818, 0.003332323538321721, 4.139552597155299E-5, 0.006263048016701462, 2.520433514564505E-4, 0.0, 6.393861892583121E-4, 4.030091348737238E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 6.41333974667308E-4, 0.0, 0.0, 5.881920447025954E-4, 0.0012389480204989581, 6.867233485938522E-4, 0.0014184397163120568, 0.0, 4.461005563136349E-4, 0.006237006237006237, 0.0, 0.0, 7.6103500761035E-4, 2.3668639053254438E-4, 4.1605991262741833E-4, 0.001218026796589525, 2.626912720824851E-4, 0.0, 0.001409366869037294, 0.0, 2.700408919064887E-4, 0.0, 0.0, 7.551369182464926E-4, 0.003389830508474576, 0.0, 2.1051154304961055E-4, 4.873294346978557E-4, 0.002504696305572949, 0.027777777777777776, 0.0, 3.725608904205281E-4, 0.0012307411796882123, 3.9722322053454894E-4, 5.808646585345615E-4, 0.0, 0.0012365107913669064, 3.773869726017058E-5, 0.0, 0.0, 0.009724473257698542, 0.0, 0.0, 5.551546105590407E-4, 0.0, 0.006075334143377886, 0.0, 0.005988023952095809, 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0, 0.0
Lokak, 0.006433207169729828, 0.015027908973808502, 0.005889646621202728, 0.021468926553672316, 0.031578947368421054, 0.0, 0.1165644171779141, 0.0155638784852268, 0.006631762652705061, 0.0042057586541572305, 0.027455765710799267, 0.0, 0.01825194846508669, 0.005822311673375503, 0.14831460674157304, 0.011215464575544816, 0.0071633237822349575, 0.01139525639326885, 0.021468926553672316, 0.04854368932038835, 0.06574001223883207, 0.03870967741935484, 0.010028691005764524, 0.0271835290332958, 0.14510754316873675, 0.014471875879654927, 0.1941544885177453, 0.00633708997947647, 0.01325301204819277, 0.014705882352941176, 6.716818914562063E-4, 0.0, 0.017582660621475173, 0.0948905109489051, 0.0, 0.001941747572815534, 0.029822029822029823, 0.022727272727272728, 0.046019900497512436, 0.0034556282626277478, 0.0010136847440446021, 0.03505559189012426, 0.0028368794326241137, 0.020682148040638608, 0.016461985234946293, 0.0033783783783783786, 0.017202481669486746, 0.676056338028169, 0.024733637747336376, 0.057514792899408286, 0.02080299563137092, 0.007612667478684531, 0.006041899257897157, 0.00795593635250918, 0.0067215958369470944, 0.022699536246033682, 0.031787670704420956, 0.0875, 0.23595505617977527, 0.021422042049203133, 0.0, 0.027070063694267517, 0.010315065609430917, 0.029808317089018842, 3.1308703819661864E-4, 1.0, 0.0, 0.010571415265682485, 0.04567417266842921, 0.019823330243819395, 0.08306364617044229, 0.0, 0.02619154676258993, 0.0031700505698543284, 0.0, 0.0, 0.04700162074554295, 0.10016835016835017, 0.0, 0.008216288236273803, 0.13636363636363635, 0.007290400972053463, 0.0, 0.5209580838323353, 0.25, 0.32558139534883723, 0.0, 0.0, 0.03015075376884422, 0.0, 0.049019607843137254, 0.00966183574879227, 0.015859030837004406, 0.24761904761904763, 0.0, 0.011288805268109126, 0.0
Lokak, 0.0, 2.1468441391155003E-4, 0.0037197768133911966, 0.0013810420590081606, 0.0, 0.0, 0.0, 1.1097239561659037E-4, 0.0, 0.0, 0.0, 0.0, 3.3799904564975347E-4, 0.0, 0.005842696629213483, 9.118263882556761E-5, 0.0, 5.962634159268584E-4, 0.0013810420590081606, 0.019417475728155338, 2.6226068712300026E-4, 0.0, 2.6322023637177227E-5, 3.2169856844137045E-4, 0.0069675855801272345, 0.0, 0.0, 7.201238613041443E-5, 0.0, 0.0, 0.0, 0.0, 4.4233108481698554E-4, 0.0, 0.0, 0.0, 9.62000962000962E-4, 0.0, 0.0, 1.4704801117564886E-4, 0.0, 2.9431000654022235E-4, 0.0, 0.0, 1.1371190651131871E-4, 7.796257796257797E-4, 0.0, 0.056338028169014086, 3.80517503805175E-4, 0.001183431952662722, 0.0, 0.0, 0.0, 0.0, 0.0, 2.44081034903588E-4, 7.715454054471106E-5, 0.0375, 0.0, 4.3718453161639047E-4, 0.0, 0.0, 7.017051434987019E-5, 3.248862897985705E-4, 0.0, 0.04938271604938271, 0.0, 0.0011176826712615843, 9.116601331023795E-5, 8.322772239771502E-4, 0.0022404779686333084, 0.0, 0.0035971223021582736, 0.0, 0.0, 0.0, 0.0016207455429497568, 0.04292929292929293, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.011976047904191617, 0.0, 0.001937984496124031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002936857562408223, 0.047619047619047616, 0.0, 0.0, 0.0
Lokak, 0.0, 0.0012881064834693002, 9.299442033477991E-4, 0.0018832391713747645, 0.0, 0.0, 0.0, 8.322929671244278E-5, 0.0, 0.0, 0.0012202562538133007, 0.0, 2.982344520439001E-4, 7.18803910293272E-5, 4.4943820224719103E-4, 3.6473055530227043E-4, 0.0, 1.3250298131707962E-4, 0.0018832391713747645, 0.0, 5.245213742460005E-4, 0.0032258064516129032, 7.896607091153168E-5, 4.8254785266205565E-4, 0.0, 4.967463116586359E-5, 0.04175365344467641, 2.880495445216577E-4, 0.0, 0.0025575447570332483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00160333493666827, 0.0, 0.0, 0.0, 0.0, 1.144538914323087E-4, 0.0, 0.0021770682148040637, 2.62412091949197E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3134563604124254E-4, 0.0, 0.0, 2.44081034903588E-4, 0.0, 0.0, 0.0, 0.002185922658081952, 0.0, 0.0, 7.017051434987019E-5, 0.0014619883040935672, 0.0, 0.23765432098765432, 0.0, 0.0012806780608205653, 0.001686571246239402, 0.0011160080957875423, 0.005227781926811053, 0.0, 0.017760791366906475, 7.547739452034116E-5, 0.0, 0.0, 0.0, 0.0025252525252525255, 0.0, 6.106700716149448E-4, 0.0, 0.0, 0.0, 0.041916167664670656, 0.0, 0.005813953488372093, 0.0, 0.0, 0.0, 0.0, 0.00980392156862745, 0.0, 0.0014684287812041115, 0.0, 0.0, 0.0, 0.0
Lokak, 7.956263284118162E-5, 4.2936882782310007E-4, 0.0, 6.277463904582549E-4, 0.004210526315789474, 0.0, 0.0015337423312883436, 0.0013039256484949368, 0.0, 0.0, 6.101281269066504E-4, 0.0, 6.561157944965803E-4, 0.0, 0.008988764044943821, 6.382784717789732E-4, 0.0, 3.3125745329269906E-4, 6.277463904582549E-4, 0.0, 0.006731357636157007, 0.0, 3.948303545576584E-4, 0.0016084928422068522, 9.088155104513784E-4, 1.0762836752603778E-4, 0.0020876826722338203, 7.201238613041443E-5, 0.0, 0.0, 0.0, 0.0, 2.2116554240849277E-4, 0.0, 0.0, 0.0, 0.002886002886002886, 0.0, 0.0, 0.0, 5.631581911358901E-5, 3.433616742969261E-4, 0.0, 3.62844702467344E-4, 2.974003708757566E-4, 0.0, 0.0, 0.0, 1.902587519025875E-4, 0.0, 0.0, 0.0, 6.567281802062127E-5, 0.0073439412484700125, 0.0, 4.88162069807176E-4, 1.1573181081706658E-4, 0.0, 0.011235955056179775, 5.961607249314415E-4, 0.0, 0.0015923566878980893, 1.4034102869974038E-4, 0.0012183235867446393, 0.0, 0.24691358024691357, 0.0, 0.0017230941181949424, 0.009116601331023794, 0.0015699774906841697, 0.003319226620197494, 0.0, 0.0035971223021582736, 0.0, 0.0, 0.0, 0.0, 0.0016835016835016834, 0.0, 0.0010547937600621773, 0.0, 0.0, 0.0, 0.0658682634730539, 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003524229074889868, 0.0, 0.0, 0.0, 0.0
Lokak, 2.1595571771177867E-4, 0.0012881064834693002, 3.0998140111593303E-4, 0.0016321406151914627, 0.00631578947368421, 0.0, 0.0015337423312883436, 0.001775558329865446, 3.4904013961605586E-4, 6.470397929472663E-4, 0.006711409395973154, 0.0, 0.0030221091140448545, 0.0012938470385278895, 0.00943820224719101, 0.0018236527765113522, 3.5816618911174784E-4, 1.9875447197561946E-4, 0.0016321406151914627, 0.0, 0.003147128245476003, 0.0, 6.054065436550762E-4, 9.650957053241113E-4, 0.008482278097546198, 1.9869852466345437E-4, 0.016701461377870562, 7.201238613041444E-4, 0.011646586345381526, 0.0, 4.030091348737238E-4, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.001941747572815534, 0.004489337822671156, 0.0, 0.018656716417910446, 0.0, 5.631581911358901E-5, 0.0026651406147809027, 0.0, 0.0043541364296081275, 0.0015919666911584618, 2.598752598752599E-4, 2.820078962210942E-4, 0.014084507042253521, 0.014649923896499238, 0.0016568047337278107, 8.321198252548367E-4, 6.090133982947625E-4, 3.2836409010310633E-4, 0.0, 0.0010841283607979184, 0.003173053453746644, 0.002353213486613687, 0.0125, 0.028089887640449437, 0.002782083383013394, 0.003389830508474576, 0.0015923566878980893, 2.1051154304961055E-4, 0.003817413905133203, 0.0, 0.05246913580246913, 0.0, 6.286965025846412E-4, 0.0075211960980946305, 0.002572493237747555, 0.006555472574890051, 0.0, 0.002810251798561151, 2.2643218356102347E-4, 0.0, 0.0, 0.0, 0.008417508417508417, 0.0, 6.106700716149448E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0, 0.0, 0.0, 0.0784313725490196, 0.0, 0.0020558002936857563, 0.08571428571428572, 0.0, 9.407337723424271E-4, 0.0
